Restaurant ID,Restaurant Name,City,Address,Locality Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has Table booking,Has Online delivery,Price_range,Aggregate_rating,Rating text,Votes
115,7 Barrel Brew Pub,Gurgaon,"242A & 242B, 1st & 2nd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09335439,28.4761926,"North Indian, Continental, Chinese, Japanese, Italian, Thai",2000,1,1,4,3.9,Good,490
116,Wai Yu Mun Ching,Gurgaon,"5, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09319044,28.47567184,"Chinese, Thai",800,0,1,2,3.5,Good,112
117,KFC,Gurgaon,"MS-44, Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09351432,28.47650794,"American, Fast Food, Burger",500,0,1,2,2.2,Poor,73
118,Burmese Kitchen Plus,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.1002873,28.4778552,"Burmese, Chinese, Thai",800,0,0,2,3.4,Average,65
119,Drinks Come True,Gurgaon,"B-5/8, Near Qutab Plaza, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0993882,28.4693415,"Beverages, Juices",150,0,0,1,3.1,Average,9
120,Eat All Nite,Gurgaon,"H Block, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0935886,28.4726847,"North Indian, Chinese, Fast Food",800,0,1,2,3.2,Average,184
121,Frontier,Gurgaon,"D-89, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0997478,28.4660588,Bakery,200,0,0,1,2.9,Average,4
122,GenY Cuisines,Gurgaon,"A-55/2, Near DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0922847,28.4733215,"Chinese, Mexican, Fast Food, Continental",250,0,0,1,3,Average,4
123,K Raga's,Gurgaon,"A-55/12, Behind DT Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0923747,28.4733301,"North Indian, Mughlai",600,0,0,2,2.9,Average,5
124,Kangri,Gurgaon,"A Block, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.07935278,28.46121389,Kashmiri,750,0,0,2,3.4,Average,84
125,Makhmali Kebabs,Gurgaon,"Arjun Marg Market, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0992983,28.4661053,Mughlai,550,0,0,2,3.2,Average,10
126,Masala Ville,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0984902,28.471636,"North Indian, Mughlai",650,0,0,2,3.2,Average,15
127,Night Food Xprs,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0993882,28.4693415,"Chinese, North Indian",650,0,0,2,3.1,Average,12
128,Roti Boti,Gurgaon,"Pillar No. 12, Opposite Sikanderpur Rapid Metro Station,DLF Phase 1 Road","DLF Phase 1, Gurgaon",77.092856,28.481301,"North Indian, Mughlai, Fast Food",700,0,0,2,2.9,Average,35
129,Sama Chicken Biryani,Gurgaon,"2No2No, Main Road, Near Union Bank, Saraswati Vihar, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0948286,28.48187686,"Biryani, North Indian",200,0,0,1,2.9,Average,4
130,Subway,Gurgaon,"D-144, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0997478,28.4657898,"American, Fast Food, Salad, Healthy Food",500,0,1,2,2.8,Average,54
131,The Rolling Pin Bakery,Gurgaon,"C-9/9-D, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0983092,28.4679828,Bakery,500,0,0,2,3.1,Average,10
132,Weird Time Food,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.074163,28.477689,"Continental, Fast Food",600,0,1,2,3.1,Average,7
133,Twigly,Gurgaon,"H Block, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0923421,28.4803156,"Continental, Italian, Pizza, Asian",500,0,1,2,4.6,Excellent,395
134,Asian Haus,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.1003687,28.4778418,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,0,1,3,3.9,Good,360
135,Beyond Breads,Gurgaon,"Behind DT Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0922847,28.4733215,"Bakery, Desserts",200,0,1,1,3.8,Good,326
136,Biryani By Kilo,Gurgaon,"H-16/6, Ground Floor, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.1002873,28.4780345,"Biryani, Mughlai",700,0,1,2,3.9,Good,403
137,Captain Grub,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0997478,28.4660588,"American, Fast Food",1000,0,1,3,3.8,Good,447
138,Pita Pit,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.1002873,28.4778552,"Healthy Food, Salad",600,0,1,2,3.5,Good,56
139,Rawleaf,Gurgaon,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.0957016,28.4694359,"Healthy Food, Salad",700,0,1,2,3.6,Good,38
140,Sushi Haus,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",77.1003772,28.4778638,"Japanese, Sushi",1300,0,1,3,3.8,Good,124
141,Angrezee Choupal,Gurgaon,"N Block, DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",77.0860801,28.4827659,"North Indian, Chinese, Italian",500,0,1,2,3.8,Good,299
142,A 1 - Snacks and food corner,Gurgaon,"Shop 2, U-73, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0942076,28.4899921,"North Indian, Chinese, Fast Food",350,0,1,1,2.5,Average,16
143,Anandum,Gurgaon,"S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1034343,28.486136,South Indian,400,0,0,1,3.2,Average,13
144,Apni Rasoi,Gurgaon,"U 1/52-53, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0936335,28.4912907,"North Indian, Chinese",400,0,1,1,3,Average,160
145,Banke Bihari Bhojanalay,Gurgaon,"U-8/26, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0935436,28.4934335,"Mithai, Street Food, North Indian",200,0,0,1,2.6,Average,36
146,Biryani 365,Gurgaon,"U/15/27, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0957016,28.4948958,Mughlai,700,0,1,2,3.2,Average,17
147,Bro's Kitchenette,Gurgaon,"67/53/54, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09530905,28.48826511,"Fast Food, Street Food, Beverages",350,0,0,1,3.3,Average,11
148,Cafe Coffee Day,Gurgaon,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09327124,28.49457813,Cafe,450,0,0,1,3.1,Average,9
149,Cafe Coffee Day,Gurgaon,"IBP Petrol Pump, Nathupur, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09158514,28.49034965,Cafe,450,0,0,1,3.2,Average,26
150,Cafe Du Rendezvous,Gurgaon,"Shop 12 & 13, U-25/31A, Pink Town House Road, Opposite Shemrock School, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0998522,28.4947415,"Cafe, Street Food",400,0,1,1,3.2,Average,21
151,Cake 24x7,Gurgaon,"S-27/9, Shop  5, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1038389,28.4874747,Bakery,600,0,1,2,3.3,Average,25
152,Cake On Wheels,Gurgaon,"S-27/9, The Village Super Mart, Opposite Pullman Hotel, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1047829,28.4874309,"Bakery, Desserts, Fast Food",200,0,1,1,2.8,Average,18
153,Cake Point,Gurgaon,"U-1/29, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0939033,28.4902409,"Bakery, Desserts",600,0,1,2,2.9,Average,7
154,Cake Point,Gurgaon,"S-27/9 H, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1038389,28.487654,"Bakery, Desserts",600,0,1,2,3,Average,35
155,Cakes Degree,Gurgaon,"U 44/31-1, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094263,28.4923373,Bakery,300,0,1,1,3.4,Average,18
156,Chateau Garlic,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.10263249,28.48750366,"North Indian, Chinese",700,0,0,2,3,Average,14
157,Chennai Express,Gurgaon,"1st Floor, Near Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0939932,28.4931181,"South Indian, North Indian",300,0,0,1,3.2,Average,15
158,Crust N Cakes,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0922847,28.4911611,Bakery,550,0,1,2,3.4,Average,18
159,Dabba Meat,Gurgaon,"U Block 1/16, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0930322,28.4906544,North Indian,550,0,1,2,3.4,Average,29
160,Deepak Rasoi,Gurgaon,"U-54/21, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0951644,28.4897671,"North Indian, Chinese",450,0,0,1,2.7,Average,22
161,Foodaucity - Bum Bum Bholey Ke Chole Bhature,Gurgaon,"Near Rapid Metro, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0937234,28.4938093,Street Food,300,0,0,1,3.3,Average,14
162,Foodies Nation,Gurgaon,"U-1No/25, DLF phase 3, Gurgaon, Haryana-122NoNo1, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",0,0,"Chinese, North Indian",300,0,0,1,3.4,Average,19
163,Goli Vada Pav No. 1,Gurgaon,"Near U Block, Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0934537,28.4935145,Street Food,150,0,1,1,3.1,Average,83
164,Grandma's Kitchen,Gurgaon,"16/26, U Block, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0936335,28.49147,"North Indian, South Indian",400,0,1,1,2.5,Average,20
165,Gurgaon Hights,Gurgaon,"E-No4, EWS Complex, Belverde Palace, Main U 16 Road, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.093679,28.4917895,North Indian,400,0,1,1,2.5,Average,19
166,Idliss,Gurgaon,"U-1No/1, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0949823,28.4933028,"South Indian, North Indian, Chinese",400,0,1,1,3.4,Average,359
167,Indian Home Food,Gurgaon,"U-2/42, Opposite Central Bank ATM, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0934537,28.4911838,"North Indian, Chinese",600,0,1,2,2.6,Average,51
168,Jetha Lal Ka Dhabha,Gurgaon,"Road 9, U-9/5No, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09503077,28.49332817,"North Indian, Chinese",400,0,1,1,3.1,Average,53
169,Kusum Rolls,Gurgaon,"U-1/9, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.092692,28.4907443,"Fast Food, Chinese",350,0,1,1,3.1,Average,71
170,Megha VaishNo Dhaba,Gurgaon,"U-21/1, Road 15, Near Mother Dairy, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0952332,28.4949836,North Indian,300,0,0,1,3.1,Average,33
171,Nikhil Food Point,Gurgaon,"U-69/3, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0947642,28.4899703,"Chinese, North Indian",200,0,0,1,2.7,Average,19
172,Plan B,Gurgaon,"Opposite City Court, Near Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0962564,28.4846488,"North Indian, Chinese, Continental",1000,1,0,3,3.4,Average,132
173,Punjabi Zaika,Gurgaon,"Shop 2, Nathupur Road, Opposite Crossroad Complex, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1048728,28.4872602,"North Indian, Mughlai, Chinese",500,0,1,2,3.2,Average,74
174,Rasoi,Gurgaon,"Shop 11, Nathupur Road, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1046906,28.487522,"North Indian, Chinese",500,0,0,2,3,Average,6
175,Roll's Royce,Gurgaon,"U-9/28, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0938134,28.4934594,"Fast Food, North Indian",200,0,1,1,3.2,Average,42
176,Shree Bikaner Misthan Bhandar,Gurgaon,"U-5/5No, Road 16, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0941281,28.4921002,"Street Food, Mithai",100,0,1,1,3.1,Average,29
177,Smokey Pan,Gurgaon,"Shop U1/48 ,DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0945327,28.4899428,"North Indian, Greek, Mughlai",300,0,0,1,3.2,Average,14
178,Surprise O Meal,Gurgaon,"T-2No/18, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0935436,28.4911924,"Continental, North Indian, Chinese",550,0,1,2,3.4,Average,35
179,Tandoor on The Way,Gurgaon,"U-8/45, Near Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0935436,28.4931646,Fast Food,300,0,1,1,3.2,Average,45
180,Tawa N Tandoor,Gurgaon,"U-16/1No DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0944877,28.4928519,"North Indian, Mughlai, Chinese",600,0,1,2,2.7,Average,51
181,The Paradise Biryani,Gurgaon,"Pink Town House Market, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0994974,28.4942093,"Biryani, North Indian",700,0,1,2,2.9,Average,22
182,The Royal,Gurgaon,"1st Floor, Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0934087,28.4936446,"Fast Food, Beverages",550,0,0,2,3.3,Average,15
183,Theka Desi Khaana,Gurgaon,"Shop U-16/64, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0948924,28.4932941,"North Indian, Chinese",350,0,1,1,3,Average,12
184,Tobasco Kitchen,Gurgaon,"U-9/1, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0946676,28.4930484,"Fast Food, Pizza",500,0,1,2,3.2,Average,38
185,Tpot,Gurgaon,"Rapid Metro Phase 3, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0935436,28.4934335,"Fast Food, Beverages",400,0,0,1,3.2,Average,15
186,Uncle's Cafe,Gurgaon,"75, Behind RBS, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094263,28.4900962,"North Indian, Biryani, Fast Food, Chinese",350,0,0,1,2.7,Average,23
187,Welcome Cafeteria,Gurgaon,"U-8/36, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0940363,28.4931115,"North Indian, Mughlai",600,0,1,2,3.3,Average,23
188,Yo Yo China Town,Gurgaon,"S 31A/1, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.093805,28.49330872,"Chinese, North Indian, South Indian",400,0,1,1,2.8,Average,31
189,Caterspoint,Gurgaon,"S-27/11, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1039737,28.4872636,"Mexican, American, Healthy Food",500,0,1,2,4.9,Excellent,223
190,Bake-a-boo,Gurgaon,"U 55, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09623341,28.49025712,Bakery,200,0,1,1,3.7,Good,55
191,Burger Hut,Gurgaon,"U-6/5No, Near Yashwant Department Store, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094263,28.4923373,"Burger, Fast Food, Chinese",300,0,1,1,3.6,Good,319
192,China Gatherings,Gurgaon,"U-75/52, Near RBS Building, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0939033,28.4902409,"Chinese, Thai",550,0,1,2,3.5,Good,46
193,Crazy Bhukkhad,Gurgaon,"U-8No, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0924646,28.4896545,"North Indian, Chinese",400,0,1,1,3.9,Good,54
194,Deez Biryani & Kebabs,Gurgaon,"S-27/17, Nathupura, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.103659,28.4878161,"Biryani, North Indian, Mughlai",800,0,1,2,3.7,Good,371
195,Fomads,Gurgaon,"U-25/27, Ground Floor, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0943525,28.4922725,"North Indian, Chinese",300,0,0,1,3.6,Good,26
196,Happy Beings,Gurgaon,"5No/21, U Block, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094627,28.490666,"North Indian, Mughlai, Chinese",500,0,1,2,3.5,Good,66
197,InstaDozza,Gurgaon,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0935436,28.4934335,South Indian,250,0,1,1,3.5,Good,28
198,Mom's Kitchen,Gurgaon,"U-9/26, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0938134,28.4937283,North Indian,300,0,1,1,3.5,Good,27
199,The Baker's Bar  ... Bakery & Cafe,Gurgaon,"16/8, U Block, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09333796,28.49088743,"Italian, Lebanese, Fast Food, Bakery",400,0,0,1,3.6,Good,29
200,Veg Ex,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1036643,28.4879232,North Indian,500,0,1,2,3.8,Good,45
201,Volt - By Plan B,Gurgaon,"Moulsari Road, Near Moulsari Arcade, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1021761,28.4957118,"Mediterranean, Mughlai, Thai, North Indian, Chinese",1000,1,0,3,3.5,Good,19
202,ZASTY,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094031,28.492698,"Continental, North Indian, Asian",500,0,1,2,3.5,Good,52
203,Aahar,Gurgaon,"U-6/5No, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0943256,28.492384,"North Indian, South Indian, Chinese",400,0,1,1,2,Poor,60
204,Chicken Bytes,Gurgaon,"Shop 4, U-6/5No, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094263,28.4923373,"North Indian, Mughlai, Chinese",500,0,1,2,2.1,Poor,34
205,Flying Cakes,Gurgaon,"Shop 3, U-6/5No, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0943529,28.4924355,Bakery,350,0,1,1,2.2,Poor,136
206,Punjabi Tadka,Gurgaon,"U-16/24, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.0937234,28.4914786,North Indian,500,0,0,2,2.2,Poor,43
207,Coldpress Company,Gurgaon,"U79/12 DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.09321138,28.489834,"Healthy Food, Juices, Salad, Italian, Continental",500,0,1,2,4,Very Good,34
208,Crudo Juicery,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.1049154,28.4871499,"Beverages, Salad, Beverages",400,0,1,1,4.3,Very Good,33
209,First Eat,Gurgaon,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.094173,28.4904461,"Healthy Food, North Indian, Continental",300,0,0,1,4,Very Good,162
210,Zoe,Gurgaon,"T-24, Cyber Green, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",77.08978873,28.49488428,"Juices, Beverages, Healthy Food",700,0,1,2,4.3,Very Good,217
211,Dabba Meat,Gurgaon,"Opposite Hamilton Court, Galleria Road, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.087429,28.4681035,North Indian,550,0,1,2,3.1,Average,195
212,Kashmiri Kitchen,Gurgaon,"Near IFFCO Chowk Metro Station, Opposite Metro Pillar 141, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0715115,28.4739245,Kashmiri,1000,1,1,3,3.4,Average,210
213,Rumi's Kitchen,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0858383,28.4700182,"Biryani, LuckNowi, North Indian",500,0,1,2,3.4,Average,165
214,Baking Bad,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0813069,28.4666333,"Italian, Pizza",1000,0,1,3,3.7,Good,98
215,Bamboo Boat,Gurgaon,"Behind Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0888382,28.4614757,"Japanese, Tibetan, Vietnamese, Korean",700,0,1,2,3.8,Good,115
216,Big Jack's,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.08591864,28.46970311,"Continental, Burger, American",800,0,1,2,3.5,Good,129
217,Kebab Gali,Gurgaon,"A 226 & 227, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0872491,28.4626173,"North Indian, Mughlai, Biryani",600,0,1,2,3.9,Good,164
218,LuckNow Mail,Gurgaon,"Shop 4, Plot 1126, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0857654,28.4700505,"Awadhi, North Indian, Mughlai",800,0,1,2,3.8,Good,86
219,Monster's Cafe,Gurgaon,"Opposite DLF Galleria Market, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.08598737,28.46978122,"Continental, North Indian, Chinese",1200,0,1,3,3.5,Good,269
220,Monty's Chicken Wings,Gurgaon,"E-5, Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0881933,28.461408,Fast Food,600,0,1,2,3.9,Good,124
221,My Country Platter,Gurgaon,"Near Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0887329,28.4614598,"Asian, Chinese, North Indian",600,0,1,2,3.8,Good,61
222,SARA World Cuisine,Gurgaon,"D-1No, Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0880584,28.4616192,"Italian, Fast Food",500,0,1,2,3.9,Good,90
223,Wah! Amritsar,Gurgaon,"E-21, Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0879685,28.4617002,"North Indian, Mughlai",750,0,1,2,3.6,Good,213
224,World In A Box,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0966008,28.4834181,"Healthy Food, European, Continental, Salad",750,0,1,2,3.6,Good,461
225,Bun Intended,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.08301514,28.46624793,"Burger, American, Fast Food",850,0,1,2,4.2,Very Good,93
226,Cafe Gatherings,Gurgaon,"B-133, Supermart 1, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0875226,28.4622589,"Cafe, Continental",750,0,1,2,4.4,Very Good,161
227,Cafe Soul Garden,Gurgaon,"Next to Supermart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0888677,28.4616072,"Cafe, Continental, Italian, Pizza",1300,1,1,3,4.1,Very Good,255
228,Food O Gram,Gurgaon,"DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0859584,28.4699579,"North Indian, Mughlai",600,0,1,2,4,Very Good,88
229,Happy Hakka,Gurgaon,"Super Mart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.0880135,28.46157,"Chinese, Asian, Thai",650,0,1,2,4.1,Very Good,134
230,Kaiser,Gurgaon,"Super Mart 2, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.088706,28.46147,"North Indian, Mughlai",650,0,1,2,4.1,Very Good,152
231,Pizza Central,Gurgaon,"B-21No, DLF Super Mart 1, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",77.087295,28.4623501,"Fast Food, Italian, Pizza",600,0,1,2,4.1,Very Good,151
232,Tasty Fare,Gurgaon,"DLF Phase 5, Gurgaon","DLF Phase 5, Gurgaon",77.0957635,28.4486392,"American, Fast Food",600,0,1,2,3.4,Average,42
233,Burger Point,Gurgaon,"Shop 4, Near Genpact, DLF Phase 5, Gurgaon","DLF Phase 5, Gurgaon",77.0978116,28.4495295,"Burger, Fast Food",300,0,1,1,3.6,Good,39
234,Drifters Cafe,Gurgaon,"Club 5, Club Drive, DLF Phase 5, Gurgaon","DLF Phase 5, Gurgaon",77.0951664,28.4477214,"Chinese, Thai, Asian",400,0,1,1,3.9,Good,40
235,Oh! Fudge,Gurgaon,"DLF Phase 5, Gurgaon","DLF Phase 5, Gurgaon",77.0957435,28.4486422,"Bakery, Desserts",300,0,1,1,3.8,Good,93
236,Anjlika,Gurgaon,"LG-3, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0992983,28.447904,"Bakery, Desserts, Fast Food",400,0,0,1,3.1,Average,7
237,IZU,Gurgaon,"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0990285,28.4481471,"Japanese, Sushi",1100,1,1,3,3.4,Average,129
238,Sugar & Spice - Le Marche,Gurgaon,"DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0994781,28.4476522,"Bakery, Fast Food",800,0,0,2,2.9,Average,107
239,Bizibean,Gurgaon,"GK-1, Upper Basement, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0992084,28.4480747,Cafe,550,0,0,2,3.6,Good,59
240,ChandChini,Gurgaon,"1No1 & 1No1B, 1st Floor, DLF South Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.09939003,28.4478212,"North Indian, Mithai, Chinese, Street Food",800,1,0,2,3.8,Good,40
241,Coffee & Chai Co.,Gurgaon,"UG-8, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0992156,28.4480264,"Italian, Mexican, Cafe",1100,1,1,3,3.6,Good,296
242,Greek Food & Beyond,Gurgaon,"314, 3rd Floor, South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0990488,28.4479922,"Greek, Mediterranean",1200,1,0,3,3.6,Good,27
243,Mediumwelldone,Gurgaon,"LG-34, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0994781,28.4476522,"American, European, North Indian",1800,1,1,3,3.5,Good,259
244,Sonya Bakery Cafe,Gurgaon,"B-2No2, 2nd Floor, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0991634,28.4482945,"Bakery, Desserts, Beverages",350,0,0,1,3.5,Good,34
245,Soul & Spice Co.,Gurgaon,"UG-7, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0991184,28.448066,"North Indian, Street Food, Beverages",1000,1,1,3,3.8,Good,120
246,7 Degrees Brauhaus,Gurgaon,"31No & 311, 3rd Floor, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road, Gurgaon",77.0992983,28.448173,"Continental, North Indian, European, Finger Food",3200,1,0,4,4.2,Very Good,1193
